id,genres,country,title,year,language,actors,director,writers
113655,"['Comedy', 'Drama']",United States of America,Ingenious,2009,English,"[('Dallas Roberts', 0, 0), ('Jeremy Renner', 2, 0), ('Ayelet Zurer', 1, 0), ('Marguerite Moreau', 1, 0), ('Amanda Anka', 1, 0), ('Richard Kind', 2, 0), ('Eddie Jemison', 2, 0), ('Shannon Whirry', 1, 0)]","[('Jeff Balsmeyer', 2, 0)]","[('Mike Cram', 0, 0)]"
46773,"['Comedy', 'Drama']",Philippines,The Blossoming of Maximo Oliveros,2005,Filipino,"[('Nathan Lopez', 2, 0), ('Soliman Cruz ', 0, 0), ('Neil Ryan Sese', 0, 0), ('Ping Medina', 0, 0), ('JR Valentin', 2, 0), ('Bodjie Pascua', 0, 0), ('Elmo Redrico', 0, 0), ('Ivan Camacho', 0, 0), ('Lucito Lopez', 0, 0), ('Jett Desalesa', 0, 0), ('Anastacio Cruz', 0, 0), ('Roychell Torre', 0, 0), ('Peter Anthony Tumbaga', 0, 0), ('Edwin Pamanian', 0, 0), ('Rodney Luengu', 0, 0), ('Claudine Najera', 0, 0), ('Rebecca Padilla', 0, 0), ('Arnold Cruz', 0, 0), ('Julius Ray Caringal', 0, 0), ('Buck Harold Pago', 0, 0), ('Remedios Calinangan', 0, 0), ('Pepe Smith', 0, 0)]","[('Auraeus Solito', 0, 0)]",[]
21115,"['Action', 'Drama']",South Korea,Fighter In The Wind,2004,Korean,"[('Yang Dong-geun', 2, 0), ('Aya Hirayama', 0, 0), ('Masaya Kato', 2, 0)]","[('Yang Yun-ho', 2, 0)]","[('Hak-ki Bang', 0, 0)]"
213983,['Comedy'],Mexico,Club Sandwich,2013,English,"[('María Renée Prudencio', 1, 0), ('Danae Reynaud', 0, 0), ('Lucio Giménez Cacho', 0, 0)]","[('Fernando Eimbcke', 2, 0)]",[]
38471,"['Crime', 'Drama', 'Thriller']",United States of America,Dark Alibi,1946,English,"[('Sidney Toler', 0, 0), ('Mantan Moreland', 2, 0), ('Ben Carter', 2, 0), ('Benson Fong', 2, 0), ('Teala Loring', 1, 0), ('George Holmes', 0, 0), ('Joyce Compton', 1, 0), ('John Eldredge', 2, 0), ('Russell Hicks', 2, 0), ('Tim Ryan', 2, 0), ('Janet Shaw', 1, 0), ('Edward Earle', 0, 0), ('Ray Walker', 2, 0), ('Milton Parsons', 0, 0), ('Edna Holland', 1, 0)]","[('Phil Karlson', 2, 0)]",[]
1689,['Drama'],France,Little Buddha,1993,English,"[('Keanu Reeves', 2, 0), ('Bridget Fonda', 1, 0), ('Chris Isaak', 2, 0), ('Ruocheng Ying', 2, 0), ('Alex Wiesendanger', 0, 0), ('Raju Lal', 0, 0), ('Greishma Makar Sing', 0, 0), ('Sogyal Rinpoche', 0, 0), ('Khyongla Rato Rinpoche', 0, 0), ('Geshe Tsultim Gyelsen', 0, 0), ('Джо Чампа', 1, 0), ('Jigme Kunsang', 0, 0)]","[('Bernardo Bertolucci', 2, 0)]",[]
45043,['Drama'],South Korea,Lies,1999,Korean,"[('Sang Hyun Lee', 0, 0), ('Kim Tae-yeon', 1, 0), ('Hyun Joo Choi', 0, 0), ('Kwon Taek Han', 0, 0)]","[('Jang Sun-Woo', 0, 0)]","[('Jang Sun-Woo', 0, 0)]"
106016,['Drama'],United States of America,My Forbidden Past,1951,English,"[('Robert Mitchum', 2, 0), ('Ava Gardner', 1, 0), ('Melvyn Douglas', 2, 0), ('Lucile Watson', 1, 0), ('Janis Carter', 1, 0)]","[('Robert Stevenson', 2, 0)]",[]
83234,"['Comedy', 'Drama']",Georgia,April,1961,Georgian,"[('Tatyana Chanturia', 0, 0), ('Gia Chiraqadze', 0, 0), ('Akakiy Chikvaidze', 0, 0), ('V. Maisuradze', 0, 0), ('A. Jorbenadze', 0, 0)]","[('Otar Iosseliani', 2, 0)]","[('Erlom Akhvlediani', 0, 0), ('Otar Iosseliani', 2, 0)]"
3511,"['Thriller', 'Drama']",France,The Broken,2008,English,"[('Lena Headey', 1, 0), ('Ulrich Thomsen', 2, 0), ('Melvil Poupaud', 2, 0), ('Michelle Duncan', 1, 0), ('Asier Newman', 0, 0), ('Richard Jenkins', 2, 0), ('Natasha Alderslade', 1, 0), ('Kubrick Ellis', 0, 0), ('Daren Elliott Holmes', 0, 0), ('Howard Ward', 2, 0), (""Damian O'Hare"", 0, 0), ('In-Sook Chappell', 0, 0), ('Peta Longstaff', 0, 0), ('Ziad Alyan', 0, 0), ('Lucy Bingham', 0, 0), ('Marie Flood', 0, 0), ('Dennis Banks', 0, 0)]","[('Sean Ellis', 2, 0)]","[('Sean Ellis', 2, 0)]"
11689,"['Action', 'Comedy']",Italy,Crime Busters,1977,Italian,"[('Terence Hill', 2, 0), ('Bud Spencer', 2, 0), ('Laura Gemser', 1, 0), ('David Huddleston', 2, 0), ('Luciano Catenacci', 0, 0), ('Ezio Marano', 0, 0), ('Luciano Rossi', 0, 0), ('Luigi Casellato', 0, 0), ('Edy Biagetti', 2, 0), ('Jill Flanter', 0, 0), ('April Clough', 0, 0), ('Riccardo Pizzuti', 0, 0)]","[('Enzo Barboni', 0, 0)]",[]
60116,"['Comedy', 'Drama']",Italy,Teresa Venerdì,1941,Italian,"[('Vittorio De Sica', 2, 0), ('Adriana Benetti', 0, 0), ('Anna Magnani', 1, 0)]","[('Vittorio De Sica', 2, 0)]",[]
341957,['Thriller'],United States of America,21 Days,2014,English,"[('Max Hambleton', 0, 0), ('Whitney Rose Pynn', 0, 0), ('Mickey River', 0, 0), ('Eduardo Roman', 2, 0), ('Anna Maganini', 0, 0), ('Geoffrey Rhue', 2, 0), ('D.J. Harner', 0, 0), ('Kyle Villalovos', 0, 0), ('Luis Robledo', 0, 0), ('Barbara Carrillo', 0, 0), ('Joey Eugene', 0, 0), ('Jeff Hohimer', 0, 0), ('Arden Belle', 0, 0)]","[('Kathleen Behun', 0, 0)]","[('Kathleen Behun', 0, 0)]"
24249,['Thriller'],United States of America,Bad Influence,1990,English,"[('Rob Lowe', 2, 0), ('James Spader', 2, 0), ('Lisa Zane', 1, 0), ('Marcia Cross', 1, 0), ('Rosalyn Landor', 1, 0), ('Kathleen Wilhoite', 1, 0), ('Tony Maggio', 0, 0), ('Palmer Lee Todd', 0, 0), ('Jeff Kaake', 2, 0), ('Christian Clemenson', 2, 0), ('Grand L. Bush', 2, 0), ('David Duchovny', 2, 0), ('John de Lancie', 0, 0), ('Lilyan Chauvin', 1, 0), ('Brendan Hughes', 2, 0), ('Delia Sheppard', 1, 0), ('Susan Lee Hoffman', 1, 0)]","[('Curtis Hanson', 2, 0)]","[('David Koepp', 2, 0)]"
256687,"['Action', 'Drama', 'Thriller']",United States of America,Swelter,2014,English,"[('Jean-Claude Van Damme', 2, 0), ('Brad Carter', 2, 0), ('Josh Henderson', 2, 0), ('Alfred Molina', 2, 0), ('Lennie James', 2, 0), ('Freya Tingley', 1, 0), ('Grant Bowler', 2, 0), ('Catalina Sandino Moreno', 1, 0)]","[('Keith Parmer', 0, 0)]",[]
40826,"['Drama', 'Crime']",Cuba,Affair in Havana,1957,English,"[('John Cassavetes', 2, 0), ('Raymond Burr', 2, 0), ('Sara Shane', 1, 0), ('Lilia Lazo', 0, 0), ('Sergio Pena', 0, 0), ('Celia Cruz', 1, 0), ('José Antonio Rivero', 0, 0), ('Miguel Ángel Blanco', 0, 0)]","[('László Benedek', 2, 0)]","[('Maurice Zimm', 0, 0)]"
366104,['Drama'],France,A Decent Man,2016,French,"[('Nicolas Duvauchelle', 2, 0), ('Driss Ramdi', 0, 0), ('Mélanie Thierry', 1, 0), ('Maryne Cayon', 1, 0), ('Johann Soulé', 0, 0), ('Nicolas Bridet', 0, 0), ('Antoine Gouy', 0, 0), ('Maryne Bertieaux', 0, 0)]","[('Emmanuel Finkiel', 0, 0)]",[]
30363,['Drama'],Germany,The State of Things,1982,German,"[('Isabelle Weingarten', 1, 0), ('Rebecca Pauly', 0, 0), ('Jeffrey Kime', 0, 0), ('Geoffrey Carey', 2, 0), ('Camila Mora-Scheihing', 0, 0), ('Alexandra Auder', 0, 0), ('Patrick Bauchau', 0, 0), ('Paul Getty Jr.', 0, 0), ('Viva', 1, 0), ('Samuel Fuller', 0, 0), ('Artur Semedo', 2, 0), ('Francisco Baião', 0, 0), ('Robert Kramer', 0, 0), ('Allen Garfield', 2, 0), ('Roger Corman', 2, 0)]","[('Wim Wenders', 2, 0)]","[('Robert Kramer', 0, 0), ('Josh Wallace', 0, 0)]"
79699,"['Action', 'Drama']",United States of America,A Warrior's Heart,2011,English,"[('Ashley Greene', 1, 0), ('Kellan Lutz', 2, 0), ('Gabrielle Anwar', 1, 0), ('Chord Overstreet', 2, 0), ('William Mapother', 2, 0), ('Adam Beach', 2, 0), ('Chris Potter', 2, 0), ('Aaron Hill', 2, 0), ('Daniel Booko', 2, 0), ('Alex Rose Wiesel', 0, 0)]","[('Michael F. Sears', 2, 0)]",[]
58669,"['Comedy', 'Drama']",United States of America,The Secret Life of Girls,1999,English,"[('Linda Hamilton', 1, 0), ('Eugene Levy', 2, 0), ('Majandra Delfino', 1, 0), ('Meagan Good', 1, 0), ('Kate Vernon', 1, 0), ('Aeryk Egan', 2, 0), ('Andrew Ducote', 2, 0), ('Keith Bogart', 2, 0), ('Leor Livneh Hackel', 0, 0), ('Vyto Ruginis', 2, 0), ('Bonnie Dickenson', 0, 0), ('Phyllis Avery', 1, 0), ('Joanne Baron', 1, 0), ('Kimberly Beck', 1, 0), ('Dusty Kay', 2, 0), ('Alex Thomas', 2, 0), ('Patrick Renna', 2, 0), ('Tommy Parada', 0, 0), ('Kai Lennox', 2, 0), ('David L. Crowley', 0, 0), ('Darius Anderson', 0, 0), ('Debra Henri', 0, 0), ('Kim Marie Douglas', 0, 0), ('Brian Drosnes', 0, 0), ('Kyle Orsi', 0, 0), ('Emily Osment', 1, 0), ('Laila Sadeq', 0, 0), ('Jay O. Sanders', 2, 0), ('Andrew Stone', 0, 0), ('Tatiana Turan', 0, 0), ('Shula Van Buren', 0, 0)]","[('Holly Goldberg Sloan', 1, 0)]","[('Holly Goldberg Sloan', 1, 0)]"
10823,"['Drama', 'Thriller']",United States of America,Children of the Corn,1984,English,"[('Peter Horton', 2, 0), ('Linda Hamilton', 1, 0), ('R. G. Armstrong', 2, 0), ('John Franklin', 2, 0), ('Courtney Gains', 2, 0), ('Anne Marie McEvoy', 0, 0), ('Robby Kiger', 2, 0), ('Julie Maddalena', 0, 0), ('Jonas Marlowe', 0, 0), ('John Philbin', 2, 0), ('Dan Snook', 0, 0), ('David Cowen', 0, 0), ('Suzy Southam', 0, 0), ('D.G. Johnson', 0, 0), ('Patrick Boylan', 0, 0), ('Elmer Soderstrom', 0, 0), ('Teresa Toigo', 0, 0), ('Mitch Carter', 2, 0)]","[('Fritz Kiersch', 2, 0)]",[]
11308,"['Comedy', 'Drama']",Canada,The Hotel New Hampshire,1984,English,"[('Rob Lowe', 2, 0), ('Jodie Foster', 1, 0), ('Paul McCrane', 2, 0), ('Beau Bridges', 2, 0), ('Seth Green', 2, 0), ('Nastassja Kinski', 1, 0), ('Joely Richardson', 1, 0), ('Wallace Shawn', 2, 0), ('Fred Döderlein', 0, 0)]","[('Tony Richardson', 2, 0)]",[]
10131,['Thriller'],United States of America,A Nightmare on Elm Street 4: The Dream Master,1988,English,"[('Robert Englund', 2, 0), ('Tuesday Knight', 1, 0), ('Ken Sagoes', 2, 0), ('Rodney Eastman', 2, 0), ('Lisa Wilcox', 1, 0), ('Andras Jones', 2, 0), ('Danny Hassel', 2, 0), ('Brooke Theiss', 1, 0), ('Toy Newkirk', 0, 0), ('Nicholas Mele', 2, 0), ('Brooke Bundy', 1, 0), ('Hope Marie Carlton', 1, 0), ('Mickey Yablans', 0, 0), ('Linnea Quigley', 1, 0), ('Duane Davis', 2, 0), ('Jacquelyn Masche', 0, 0), ('Richard Garrison', 0, 0), ('John Beckman', 0, 0), ('Kristen Clayton', 0, 0), ('Jody Montana', 0, 0), ('Cheryl Richardson', 1, 0), ('Joie Magidow', 0, 0), ('Joanna Lipari', 1, 0), ('Wanda Bursey', 0, 0), ('Kisha Brackel', 0, 0), (""Pat O'Neal"", 0, 0), ('Robert Shaye', 2, 0), ('Renny Harlin', 2, 0), ('Jeff Levine', 2, 0)]","[('Renny Harlin', 2, 0)]",[]
245268,['Drama'],United States of America,The Man from Down Under,1943,English,"[('Charles Laughton', 0, 0), ('Binnie Barnes', 1, 0), ('Richard Carlson', 2, 0), ('Donna Reed', 1, 0), ('Christopher Severn', 0, 0), ('Arthur Shields', 2, 0), ('Hobart Cavanaugh', 2, 0), ('Clyde Cook', 2, 0), ('Stephen McNally', 0, 0), ('Peter Lawford', 2, 0), ('Luis Alberni', 2, 0), ('Eily Malyon', 1, 0), ('Ian Wolfe', 2, 0)]","[('Robert Z. Leonard', 0, 0)]","[('Wells Root', 2, 0), ('Tom Seller', 2, 0)]"
21629,['Comedy'],United States of America,Stir Crazy,1980,English,"[('Gene Wilder', 2, 0), ('Richard Pryor', 2, 0), ('Georg Stanford Brown', 2, 0), ('JoBeth Williams', 1, 0), ('Miguel Ángel Suárez', 2, 0), ('Craig T. Nelson', 2, 0), ('Barry Corbin', 2, 0), ('Charles Weldon', 0, 0), ('Erland van Lidth', 0, 0), ('Nicolas Coster', 2, 0), ('Estelle Omens', 1, 0), ('Cedrick Hardman', 0, 0), ('Franklyn Ajaye', 0, 0), ('Grand L. Bush', 2, 0), ('Mickey Jones', 2, 0), ('Lee Purcell', 1, 0)]","[('Sidney Poitier', 2, 0)]",[]
17925,['Drama'],Germany,Disengagement,2007,French,"[('Juliette Binoche', 1, 0), ('Jeanne Moreau', 1, 0), ('Barbara Hendricks', 1, 0), ('Liron Levo', 0, 0), ('Hiam Abbass', 1, 0)]","[('Amos Gitai', 2, 0)]","[('Amos Gitai', 2, 0), ('Marie-Jose Sanselme', 1, 0)]"
11518,['Drama'],India,Love Stories,2000,Hindi,"[('Amitabh Bachchan', 2, 0), ('Shah Rukh Khan', 2, 0), ('Aishwarya Rai Bachchan', 1, 0), ('Jimmy Shergill', 2, 0), ('Preeti Jhangiani', 0, 0), ('Jugal Hansraj', 2, 0), ('Kim Sharma', 1, 0), ('Anupam Kher', 2, 0), ('Uday Chopra', 2, 0), ('Shamita Shetty', 0, 0), ('Archana Puran Singh', 1, 0), ('Amrish Puri', 0, 0), ('Shefali Shah', 0, 0), ('Saurabh Shukla', 2, 0), ('Parzaan Dastur', 0, 0), ('Helen', 1, 0)]","[('Aditya Chopra', 0, 0)]",[]
26378,"['Thriller', 'Crime', 'Drama']",United States of America,They Made Me a Criminal,1939,English,"[('John Garfield', 2, 0), (""The 'Dead End' Kids"", 0, 0), ('Claude Rains', 2, 0), ('Ann Sheridan', 1, 0), ('May Robson', 0, 0), ('Gloria Dickson', 1, 0), ('Billy Halop', 2, 0), ('Bobby Jordan', 2, 0), ('Leo Gorcey', 2, 0), ('Huntz Hall', 2, 0), ('Gabriel Dell', 2, 0), ('Bernard Punsly', 0, 0), ('Robert Gleckler', 2, 0), ('John Ridgely', 0, 0), ('Barbara Pepper', 0, 0), ('William B. Davidson', 2, 0), ('Ronald Sinclair', 2, 0), ('Louis Jean Heydt', 2, 0), ('Ward Bond', 2, 0), ('Frank Riggi', 0, 0), ('Doris Lloyd', 1, 0), ('Irving Bacon', 2, 0), ('Clem Bevans', 2, 0), ('Sam McDaniel', 0, 0), ('Robert Strange', 0, 0), ('Louis Jean Heydt', 2, 0), ('Cliff Clark', 0, 0), ('Dick Wessel', 2, 0), ('Raymond Brown', 2, 0), ('Sam Hayes', 0, 0), ('Jack Austin', 0, 0), ('Richard Bond', 2, 0), ('Edwin Brian', 0, 0), ('Mushy Callahan', 0, 0), ('Nat Carr', 2, 0), ('Eddy Chandler', 2, 0), ('Georgie Cooper', 0, 0), ('Hal Craig', 0, 0), ('Joe Cunningham', 2, 0), ('John Dilson', 0, 0), ('Mike Donovan', 0, 0), ('Tom Dugan', 2, 0), ('John Harron', 2, 0), ('Leyland Hodgson', 0, 0), ('Stuart Holmes', 2, 0), ('Arthur Housman', 2, 0), ('Donald Kerr', 2, 0), ('Reid Kilpatrick', 0, 0), ('Harry Leroy', 0, 0), ('Al Lloyd', 0, 0), ('Frank Mayo', 2, 0), ('Larry McGrath', 0, 0), ('Frank Meredith', 0, 0), ('Jack Mower', 2, 0), (""Jimmy O'Gatty"", 2, 0), ('Paul Panzer', 2, 0), ('Bob Perry', 2, 0), ('Charles Randolph', 2, 0), ('John J. Richardson', 0, 0), ('Cyril Ring', 2, 0), ('Bert Roach', 2, 0), ('Dave Roberts', 0, 0), ('Sally Sage', 0, 0), ('Cliff Saum', 0, 0), ('Janet Shaw', 1, 0), ('John Sheehan', 2, 0), ('Charles Sullivan', 0, 0), ('Elliott Sullivan', 0, 0), ('Dorothy Varden', 0, 0), ('Tom Wilson', 2, 0), ('Jack Wise', 2, 0)]","[('Busby Berkeley', 2, 0)]",[]
92285,['Drama'],Canada,Lies My Father Told Me,1975,English,"[('Yossi Yadin', 0, 0), ('Len Birman', 0, 0), ('Marilyn Lightstone', 1, 0), ('Jeff Lynas', 0, 0), ('Ted Allan', 2, 0), ('Henry Gamer', 0, 0), ('Barbara Chilcott', 0, 0), ('Carol Lazare', 1, 0), ('Mignon Elkins', 0, 0), ('Bertrand Gagnon', 0, 0), (""Guy L'Ecuyer"", 0, 0), ('Howard Ryshpan', 0, 0), ('Jean Dubost', 0, 0), ('Judith Gault', 0, 0), ('Victor Knight', 0, 0), ('Diana Leblanc', 0, 0), ('Norman Taviss', 0, 0)]","[('Ján Kadár', 0, 0)]","[('Ted Allan', 2, 0)]"
10678,['Comedy'],United States of America,Bringing Down the House,2003,English,"[('Steve Martin', 2, 0), ('Queen Latifah', 1, 0), ('Eugene Levy', 2, 0), ('Joan Plowright', 1, 0), ('Jean Smart', 1, 0), ('Kimberly J. Brown', 1, 0), ('Missi Pyle', 1, 0), ('Angus T. Jones', 2, 0), ('Michael Rosenbaum', 2, 0), ('Betty White', 1, 0), ('Steve Harris', 2, 0), ('Jim Haynie', 2, 0), ('Aengus James', 0, 0), ('Jernard Burks', 2, 0), ('Bronzell Miller', 0, 0), ('Michael Ensign', 0, 0), ('Matt Lutz', 0, 0), ('Randy Oglesby', 2, 0), ('Jesse Corti', 2, 0), ('Smalls', 2, 0), ('Victor Webster', 2, 0), ('Teddy Lane Jr.', 2, 0), ('Vincent M. Ward', 0, 0), ('Tracey Cherelle Jones', 1, 0), ('Josh Waters', 0, 0), ('Anne Fletcher', 1, 0), ('John Prosky', 2, 0), ('Alonzo Bodden', 2, 0), ('Seth Howard', 0, 0), ('Diana Carreno', 0, 0), ('Tim Stevenson', 0, 0), ('Eddie Garcia', 0, 0), ('Sundy Carter', 1, 0), ('Anne Bellamy', 1, 0), ('Robin Michelle McClamb', 0, 0), ('Walter Addison', 2, 0), ('Gina Morelli', 0, 0), ('Seth Altschull', 0, 0), ('Deezer D', 2, 0), ('Kelly Price', 0, 0), ('Candace Jackson', 0, 0), ('Erika Nuri', 0, 0), ('Faida Amana Brigham', 0, 0), ('Aminah Abdul-Jillil', 0, 0), ('Barry Lee Youngblood', 0, 0), ('Cris Judd ', 0, 0), ('Oscar Orosco', 0, 0), ('Garland Spencer', 0, 0), ('Montrose Hagins', 1, 0), ('Laura Grady', 1, 0), ('Erik Betts', 0, 0), ('Christianna Carmine', 1, 0), ('Wahayn Inello Clayton', 0, 0), ('Joseph J. Dawson', 0, 0), ('Paul Hopkins', 2, 0), ('Daymond Johnson', 0, 0), ('Michelle McGinty', 1, 0), ('Lucas Meyers', 0, 0), ('Bibi Nshimba', 0, 0)]","[('Adam Shankman', 2, 0)]","[('Shane West', 2, 0)]"
227094,"['Thriller', 'Drama']",Spain,The Returned,2013,English,"[('Kristen Holden-Ried', 2, 0), ('Emily Hampshire', 1, 0), ('Claudia Bassols', 0, 0), ('Shawn Doyle', 2, 0), ('Emily Alatalo', 1, 0), ('Paulino Nunes', 2, 0), ('Jamie Lyle', 0, 0), ('Melina Matthews', 1, 0), ('Romy Weltman', 1, 0), ('Oluniké Adeliyi', 1, 0), ('Paul Anthony', 0, 0), ('Barry Flatman', 2, 0), ('Stephen Chambers', 2, 0)]","[('Manuel Carballo', 2, 0)]",[]
50183,['Drama'],Russia,The Ascent,1977,Russian,"[('Boris Plotnikov', 0, 0), ('Vladimir Gostyukhin', 0, 0), ('Sergei Yakovlev', 0, 0), ('Lyudmila Polyakova', 0, 0), ('Viktoriya Goldentul', 0, 0), ('Mariya Vinogradova', 1, 0), ('Nikolai Sektimenko', 0, 0), ('Анатолій Солоніцин', 2, 0), ('Aleksandra Kharitonova', 0, 0), ('Sergei Kanishchev', 0, 0)]","[('Larisa Shepitko', 1, 0)]","[('Larisa Shepitko', 1, 0), ('Yuri Klepikov', 0, 0)]"
161158,"['Drama', 'Comedy']",Canada,"Paris, France",1994,English,"[('Leslie Hope', 1, 0), ('Peter Outerbridge', 2, 0), ('Victor Ertmanis', 2, 0), ('Dan Lett', 0, 0), ('Raoul Max Trujillo', 2, 0), ('Patricia Ciccoritti', 0, 0)]","[('Jerry Ciccoritti', 0, 0)]","[('Tom Walmsley', 0, 0)]"
15558,"['Drama', 'Thriller']",Brazil,Journey to the End of the Night,2006,English,"[('Brendan Fraser', 2, 0), ('Yasiin Bey', 2, 0), ('Scott Glenn', 2, 0), ('Alice Braga', 1, 0), ('Catalina Sandino Moreno', 1, 0), ('Ruy Polanah', 0, 0), ('Matheus Nachtergaele', 2, 0)]","[('Eric Eason', 2, 0)]",[]
8899,"['Crime', 'Drama']",Belgium,Lorna's Silence,2008,French,"[('Arta Dobroshi', 0, 0), ('Jérémie Renier', 2, 0), ('Fabrizio Rongione', 2, 0), ('Alban Ukaj', 0, 0), ('Morgan Marinne', 2, 0), ('Anton Yakovlev', 0, 0), ('Olivier Gourmet', 2, 0), ('Grigori Manoukov', 0, 0), ('Mireille Bailly', 1, 0), ('Serge Larivière', 2, 0), ('Stéphanie Gob', 0, 0), ('Laurent Caron', 0, 0), ('Baptiste Somin', 0, 0), ('Alexandre Trocky', 0, 0), ('Cédric Lenoir', 0, 0), ('Cécile Boland', 1, 0)]","[('Luc Dardenne', 2, 0), ('Jean-Pierre Dardenne', 2, 0)]",[]
99242,['Drama'],Taiwan,Take Me Far Away,2009,Chinese,"[('Hsin Li', 0, 0), ('Po-hung Lin', 0, 0)]","[('Tien-yu Fu', 0, 0)]",[]
83994,"['Comedy', 'Drama']",France,My Sex Life... or How I Got Into an Argument,1996,French,"[('Mathieu Amalric', 2, 0), ('Emmanuelle Devos', 1, 0), ('Emmanuel Salinger', 0, 0), ('Marianne Denicourt', 1, 0), ('Thibault de Montalembert', 2, 0), ('Chiara Mastroianni', 1, 0), ('Denis Podalydès', 2, 0), ('Jeanne Balibar', 1, 0), ('Marion Cotillard', 1, 0)]","[('Arnaud Desplechin', 2, 0)]",[]
37822,"['Comedy', 'Crime', 'Drama']",India,Badmaash Company,2010,Hindi,"[('Shahid Kapoor', 2, 0), ('Anushka Sharma', 1, 0), ('Meiyang Chang', 0, 0), ('Vir Das', 2, 0), ('Anupam Kher', 2, 0), ('Kiran Juneja', 1, 0), ('Pavan Malhotra', 0, 0), ('Jameel Khan', 0, 0)]","[('Parmeet Sethi', 2, 0)]",[]
13051,['Action'],United States of America,Max Payne,2008,English,"[('Mark Wahlberg', 2, 0), ('Mila Kunis', 1, 0), ('Beau Bridges', 2, 0), ('Ludacris', 2, 0), (""Chris O'Donnell"", 2, 0), ('Donal Logue', 2, 0), ('Amaury Nolasco', 2, 0), ('Kate Burton', 1, 0), ('Olga Kurylenko', 1, 0), ('Rothaford Gray', 2, 0), ('Joel Gordon', 2, 0), ('Jamie Hector', 0, 0), ('Andrew Friedman', 2, 0), ('Marianthi Evans', 1, 0), ('Nelly Furtado', 1, 0), ('Martin Hindy', 2, 0), ('Rico Simonini', 2, 0)]","[('John Moore', 2, 0)]",[]
168300,['Drama'],Japan,Jubilation Street,1944,Japanese,"[('Ken Uehara', 0, 0), ('Eijirô Tôno', 2, 0), ('Chiyo Shin', 0, 0), ('Makoto Kobori', 0, 0), ('Chôko Iida', 0, 0), ('Mitsuko Mito', 1, 0), ('Yôtarô Katsumi', 0, 0), ('Kuniko Igawa', 1, 0), (""Shin'ichi Himori"", 0, 0), ('Fumiko Okamura', 0, 0), ('Tôru Abe', 2, 0), ('Kurumi Yamabato', 0, 0)]","[('Keisuke Kinoshita', 0, 0)]",[]
117978,['Thriller'],Canada,In Their Skin,2012,English,"[('Selma Blair', 1, 0), ('Joshua Close', 2, 0), (""James D'Arcy"", 2, 0), ('Rachel Miner', 1, 0), ('Quinn Lord', 2, 0), ('Alex Ferris', 2, 0), ('Matt Bellefleur', 2, 0)]","[('Jeremy Power Regimbal', 2, 0)]",[]
134096,['Comedy'],Argentina,Two Plus Two,2012,Spanish,"[('Adrián Suar', 2, 0), ('Carla Peterson', 1, 0), ('Juan Minujín', 2, 0), ('Julieta Díaz', 1, 0)]","[('Diego Kaplan', 0, 0)]","[('Juan Vera', 0, 0), ('Daniel Cúparo', 2, 0)]"
41608,['Action'],Italy,God Forgives... I Don't!,1967,Italian,"[('Terence Hill', 2, 0), ('Bud Spencer', 2, 0), ('Gina Rovere', 0, 0), ('Frank Wolff', 0, 0), ('José Manuel Martín', 0, 0), ('Frank Braña', 2, 0), ('Joaquín Blanco', 0, 0), ('Antonietta Fiorito', 0, 0), ('Remo Capitani', 0, 0), ('Giancarlo Bastianoni', 0, 0), ('Giovanna Lenzi', 1, 0)]","[('Giuseppe Colizzi', 2, 0)]",[]
420703,['Comedy'],Brazil,O Shaolin do Sertão,2016,Portuguese,"[('Edmilson Filho', 0, 0), ('Fabio Goulart', 0, 0), ('Falcão', 2, 0), ('Dedé Santana', 2, 0), ('Claudio Jaborandy', 2, 0), ('Marcos Veras', 0, 0), ('Fafy Siqueira', 0, 0), ('Frank Menezes', 0, 0), ('Bruna Hamu', 0, 0), ('Haroldo Guimarães', 0, 0), ('Solange Teixeira', 0, 0)]","[('Halder Gomes', 0, 0)]","[('L.G. Bayão', 0, 0)]"
18190,"['Drama', 'Thriller']",United States of America,Dream Lover,1993,English,"[('James Spader', 2, 0), ('Mädchen Amick', 1, 0), ('Fredric Lehne', 2, 0), ('Bess Armstrong', 1, 0), ('Larry Miller', 2, 0), ('Kathleen York', 1, 0)]","[('Nicholas Kazan', 2, 0)]","[('Nicholas Kazan', 2, 0)]"
16296,['Comedy'],United States of America,Killer Klowns from Outer Space,1988,English,"[('Grant Cramer', 2, 0), ('Suzanne Snyder', 1, 0), ('John Allen Nelson', 2, 0), ('John Vernon', 2, 0), ('Royal Dano', 2, 0), ('Christopher Titus', 2, 0), ('Michael S. Siegel', 0, 0), ('Peter Licassi', 0, 0), ('Irene Michaels', 0, 0), ('Karla Sue Krull', 0, 0), ('Aeron Macintyre', 0, 0), ('Danny Kovacs', 0, 0), ('Adele Proom', 0, 0)]","[('Stephen Chiodo', 2, 0)]","[('Stephen Chiodo', 2, 0), ('Charles Chiodo', 0, 0), ('Edward Chiodo', 0, 0)]"
44173,['Crime'],United States of America,The Falcon Takes Over,1942,English,"[('George Sanders', 2, 0), ('Lynn Bari', 0, 0), ('James Gleason', 2, 0), ('Allen Jenkins', 2, 0), ('Helen Gilbert', 1, 0), ('Ward Bond', 2, 0), ('Anne Revere', 1, 0), ('Turhan Bey', 0, 0), ('Hans Conried', 2, 0)]","[('Irving Reis', 2, 0)]","[('Lynn Root', 0, 0), ('Frank Fenton', 0, 0)]"
